Order Number,Line Number,Date,Order value,Order Description,Location,Supplier,Unit Cost,Order Quantity,Line Cost,Order Number Grouped,Total Order Cost
PSP/20750,11,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- HESTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,465.00,1.00,465.00,,
PSP/20750,12,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- HILLINGDON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,245.00,1.00,245.00,,
PSP/20750,13,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- HOMERTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20750,14,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- ISLINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20750,15,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- LAMBETH RIVER FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,257.50,1.00,257.50,,
PSP/20750,16,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- LEWISHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,208.75,1.00,208.75,,
PSP/20750,17,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- NEW MALDEN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,368.75,1.00,368.75,,
PSP/20750,18,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- NORBURY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,48.75,1.00,48.75,,
PSP/20750,19,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- N KENSINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,103.75,1.00,103.75,,
PSP/20750,20,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- NORTHOLT FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,146.25,1.00,146.25,,
PSP/20750,21,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- PADDINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,195.00,1.00,195.00,,
PSP/20750,22,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- PARK ROYAL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,341.25,1.00,341.25,,
PSP/20750,23,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- PECKHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20750,24,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- PLUMSTEAD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,110.00,1.00,110.00,,
PSP/20750,25,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- RICHMOND FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,55.00,1.00,55.00,,
PSP/20750,26,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- ROMFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,62.50,1.00,62.50,,
PSP/20750,27,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- SHOREDITCH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,295.00,1.00,295.00,,
PSP/20750,28,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- SOHO FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,117.50,1.00,117.50,,
PSP/20750,29,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- STC,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,545.00,1.00,545.00,,
PSP/20750,30,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- SURBITON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,257.50,1.00,257.50,,
PSP/20750,31,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- TOOTING FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,320.00,1.00,320.00,,
PSP/20750,32,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- TWICKENHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,195.00,1.00,195.00,,
PSP/20750,33,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- WANDSWORTH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,421.25,1.00,421.25,,
PSP/20750,34,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- WEMBLEY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,257.50,1.00,257.50,,
PSP/20750,35,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- WILLESDEN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,146.25,1.00,146.25,,
PSP/20750,36,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- WIMBLEDON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,257.50,1.00,257.50,,
PSP/20750,37,1/12/16,7456.25,ASBESTOS MANAGEMENT CONSULTANCY- HOURLTY RATE,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,240.00,1.00,240.00,,
PSP/20753,1,1/13/16,7664.80,FULL INERNAL & EXTERNAL REDECORATION AND MINOR REPAIRS,LAMBETH FIRE STATION,SWEETT  UK LTD,"7,664.80",1.00,"7,664.80",PSP/20753,"7,664.80"
PSP/20756,1,1/13/16,7351.10,FULL INERNAL & EXTERNAL REDECORATION AND MINOR REPAIRS,PADDINGTON FIRE STATION,SWEETT  UK LTD,1.00,"7,351.10","7,351.10",PSP/20756,"7,351.10"
PSP/20759,1,1/14/16,5190.00,DRY ROT REMEDIAL WORKS - BASEMENT -LEE GREEN FS-LIFE HOUSE,LEE GREEN FIRE STATION,R J HOLLAND LTD===============,"5,190.00",1.00,"5,190.00",PSP/20759,"5,190.00"
PSP/20766,1,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - NEW MALDEN FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,117.57,1.00,117.57,PSP/20766,"6,040.00"
PSP/20766,2,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - LAMBETH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,100.77,1.00,100.77,,
PSP/20766,3,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - UNION ST,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,805.24,1.00,805.24,,
PSP/20766,4,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - CLAPHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,156.10,1.00,156.10,,
PSP/20766,5,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - ADDINGTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,104.50,1.00,104.50,,
PSP/20766,6,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - BEXLEY FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,154.79,1.00,154.79,,
PSP/20766,7,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - RICHMOND FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,83.98,1.00,83.98,,
PSP/20766,8,1/14/16,6040.00,MTC VARIABLE WORKS - JUN 2015 - CROYDON BDC,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,83.98,1.00,83.98,,
PSP/20766,9,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - WIMBLEDON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,58.78,1.00,58.78,,
PSP/20766,10,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - CLAPHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,50.39,1.00,50.39,,
PSP/20766,11,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - RICHMOND FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,88.00,1.00,88.00,,
PSP/20766,12,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - STC,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,16.80,1.00,16.80,,
PSP/20766,13,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 -GREENWICH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,733.49,1.00,733.49,,
PSP/20766,14,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - ELTHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,319.00,1.00,319.00,,
PSP/20766,15,1/14/16,6040.00,MTC VARIABLE WORKS -  SEPT 2015 - WEST NORWOOD,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,88.00,1.00,88.00,,
PSP/20766,16,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - LEWISHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,612.26,1.00,612.26,,
PSP/20766,17,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - CLAPHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,273.90,1.00,273.90,,
PSP/20766,18,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - DEPTFORD FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,88.00,1.00,88.00,,
PSP/20766,19,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - ERITH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,41.99,1.00,41.99,,
PSP/20766,20,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - FOREST HILL FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,50.39,1.00,50.39,,
PSP/20766,21,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - WIMBLEDON,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,0.00,1.00,0.00,,
PSP/20766,22,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - KINGSTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,33.59,1.00,33.59,,
PSP/20766,23,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - LEWISHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,33.59,1.00,33.59,,
PSP/20766,24,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 -TOOTING FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,33.59,1.00,33.59,,
PSP/20766,25,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - PECKHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,33.59,1.00,33.59,,
PSP/20766,26,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - ADDINGTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,72.00,1.00,72.00,,
PSP/20766,27,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - SURBITON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,205.82,1.00,205.82,,
PSP/20766,28,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - BATTERSEA FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,348.04,1.00,348.04,,
PSP/20766,29,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - WIMBLEDON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,118.80,1.00,118.80,,
PSP/20766,30,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - DEPTFORD FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,208.32,1.00,208.32,,
PSP/20766,31,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - WALLINGTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,0.00,1.00,0.00,,
PSP/20766,32,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - KINGSTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,264.00,1.00,264.00,,
PSP/20766,33,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - ERITH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,82.50,1.00,82.50,,
PSP/20766,34,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - UNION ST,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,0.00,1.00,0.00,,
PSP/20766,35,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - ERITH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,187.00,1.00,187.00,,
PSP/20766,36,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - DEPTFORD FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,240.19,1.00,240.19,,
PSP/20766,37,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - NEW CROSS FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,50.39,1.00,50.39,,
PSP/20766,38,1/14/16,6040.00,MTC VARIABLE WORKS - SEPT 2015 - WIMBLEDON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,100.65,1.00,100.65,,
PSP/20771,1,1/15/16,5430.00,KITCHEN WORKS-NEW FALCON DOMINATOR COOKER NEW GRILL AND,CROYDON FIRE STATION,B NOKES CONTRACTS LTD,"5,430.00",1.00,"5,430.00",PSP/20771,"5,430.00"
PSP/20772,1,1/15/16,7125.00,KITCHEN WORKS- NEW STAINLESS STEEL WASH HAND BASIN AND,LEWISHAM FIRE STATION,B NOKES CONTRACTS LTD,"7,125.00",1.00,"7,125.00",PSP/20772,"7,125.00"
PSP/20773,1,1/15/16,8660.50,KITCHEN WORKS- NEW STAINLESS STEEL FOOD LARDERS-LEWISHAM FS,LEWISHAM FIRE STATION,B NOKES CONTRACTS LTD,"8,660.50",1.00,"8,660.50",PSP/20773,"8,660.50"
PSP/20775,1,1/18/16,5289.75,EICR REMEDIAL WORKS - ERITH FS,ERITH FIRE STATION,KIER BUILDING SERV ENGINEERS==,"5,289.75",1.00,"5,289.75",PSP/20775,"5,289.75"
PSP/20780,1,1/18/16,8767.00,DEMOLISH A DANAGED WALL - BETHNAL GREEN FS,BETHNAL GREEN FIRE STATION,FAHEY BUILDERS LTD============,"8,767.00",1.00,"8,767.00",PSP/20780,"8,767.00"
PSP/20781,1,1/19/16,7950.00,INTERCEPTOR CLEANING - CHELSEA FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,795.00,1.00,795.00,PSP/20781,"7,950.00"
PSP/20781,2,1/19/16,7950.00,INTERCEPTOR CLEANING - CLAPHAM FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,795.00,1.00,795.00,,
PSP/20781,3,1/19/16,7950.00,INTERCEPTOR CLEANING - ERITH FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,795.00,1.00,795.00,,
PSP/20781,4,1/19/16,7950.00,INTERCEPTOR CLEANING - GREENWICH FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,795.00,1.00,795.00,,
PSP/20781,5,1/19/16,7950.00,INTERCEPTOR CLEANING - LEWISHAM FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,795.00,1.00,795.00,,
PSP/20781,6,1/19/16,7950.00,INTERCEPTOR CLEANING - FELTHAM FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,795.00,1.00,795.00,,
PSP/20781,7,1/19/16,7950.00,INTERCEPTOR CLEANING - HAYES FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,795.00,1.00,795.00,,
PSP/20781,8,1/19/16,7950.00,INTERCEPTOR CLEANING - HOLLOWAY FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,795.00,1.00,795.00,,
PSP/20781,9,1/19/16,7950.00,INTERCEPTOR CLEANING - POPLAR FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,795.00,1.00,795.00,,
PSP/20781,10,1/19/16,7950.00,INTERCEPTOR CLEANING - ILFORD FS,PROPERTY SERVICES (3 US),MOOLANDS LTD,795.00,1.00,795.00,,
PSP/20793,1,1/21/16,5785.00,ROOF REPAIRS,WHITECHAPEL FIRE STATION,B NOKES CONTRACTS LTD,"5,785.00",1.00,"5,785.00",PSP/20793,"5,785.00"
PSP/20796,1,1/25/16,9850.00,SPACE RATIONALISATION PROJECT,PROPERTY SERVICES (3 US),MAYNARD DESIGN CONSULTANCY LTD,1.00,"9,850.00","9,850.00",PSP/20796,"9,850.00"
PSP/20798,1,1/25/16,8624.00,HENDON FS - REMEDIAL L8 WATER WORKS,HENDON FIRE STATION,MOOLANDS LTD,"8,624.00",1.00,"8,624.00",PSP/20798,"8,624.00"
PSP/20799,1,1/25/16,6680.00,INTERCEPTOR MAINTENANCE - HARROW FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",PSP/20799,"6,680.00"
PSP/20799,2,1/25/16,6680.00,INTERCEPTOR MAINTENANCE - BEXLEY FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",,
PSP/20799,3,1/25/16,6680.00,INTERCEPTOR MAINTENANCE - RICHMOND FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",,
PSP/20799,4,1/25/16,6680.00,INTERCEPTOR MAINTENANCE - TWICKENHAM FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",,
PSP/20802,1,1/25/16,6930.00,SHOWER REFURBISHMENT(5TH) - HAROLD HILL FS,HAROLD HILL FIRE STATION,B NOKES CONTRACTS LTD,"6,930.00",1.00,"6,930.00",PSP/20802,"6,930.00"
PSP/20815,1,1/28/16,8226.63,GENERATOR REMEDIAL WORKS - WOODSIDE FS,WOODSIDE FIRE STATION,PROLEC CONTRACTORS LTD,"8,226.63",1.00,"8,226.63",PSP/20815,"8,226.63"
PSP/20817,1,1/28/16,8236.35,GENERATOR REMEDIAL WORKS - CROYDON FS - LABOUR COSTS,CROYDON FIRE STATION,PROLEC CONTRACTORS LTD,"8,236.35",1.00,"8,236.35",PSP/20817,"8,236.35"
PSP/20819,1,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 8 - BECKENHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,1.00,350.00,350.00,PSP/20819,"8,050.00"
PSP/20819,2,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 8 - FELTHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,1.00,350.00,350.00,,
PSP/20819,3,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 8 - KINGSTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,1.00,350.00,350.00,,
PSP/20819,4,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 8 - NEW MALDEN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,1.00,350.00,350.00,,
PSP/20819,5,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 8 - NORBURY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,1.00,350.00,350.00,,
PSP/20819,6,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 8 - SURBITON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,1.00,350.00,350.00,,
PSP/20819,7,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 8 - SUTTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,1.00,350.00,350.00,,
PSP/20819,8,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 8 - TWICKENHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,1.00,350.00,350.00,,
PSP/20819,9,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 8 - WOODSIDE FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,1.00,350.00,350.00,,
PSP/20819,10,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 9 - ADDINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20819,11,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 9 - BARKING FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20819,12,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 9 - BARKING WORKSHOP,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20819,13,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 9 - BETHNAL GREEN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20819,14,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 9 - BIGGIN HILL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20819,15,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 9 - FOREST HILL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20819,16,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 9 - HORNSEY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20819,17,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 9 - ILFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20819,18,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 9 - WENNINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20819,19,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 10 - BROMLEY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20819,20,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 10 - CLAPHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20819,21,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 10 - CLERKENWELL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20819,22,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 10 - SOUTHWARK FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20819,23,1/28/16,8050.00,ASBESTOS REINSPECTIONS BATCH 10 - SOUTHWARK TC,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,350.00,1.00,350.00,,
PSP/20837,1,2/4/16,5641.53,EICR REMEDIAL WORKS - BEXLEY FS,BEXLEY FIRE STATION,KIER BUILDING SERV ENGINEERS==,"5,641.53",1.00,"5,641.53",PSP/20837,"5,641.53"
PSP/20838,1,2/4/16,6730.53,EICR REMEDIAL WORKS - LAMBETH FS,LAMBETH FIRE STATION,KIER BUILDING SERV ENGINEERS==,"6,730.53",1.00,"6,730.53",PSP/20838,"6,730.53"
PSP/20840,1,2/4/16,6630.00,SEE IT PROJECT ENABLING WORKS - ROMFORD FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,414.37,1.00,414.37,PSP/20840,"6,630.00"
PSP/20840,2,2/4/16,6630.00,SEE IT PROJECT ENABLING WORKS - HAINAULT FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,414.37,1.00,414.37,,
PSP/20840,3,2/4/16,6630.00,SEE IT PROJECT ENABLING WORKS - ILFORD FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,414.37,1.00,414.37,,
PSP/20840,4,2/4/16,6630.00,SEE IT PROJECT ENABLING WORKS - CHINGFORD FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,414.37,1.00,414.37,,
PSP/20840,5,2/4/16,6630.00,SEE IT PROJECT ENABLING WORKS - ENFIELD FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,414.37,1.00,414.37,,
PSP/20840,6,2/4/16,6630.00,SEE IT PROJECT ENABLING WORKS - SOUTHGATE FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,414.37,1.00,414.37,,
PSP/20840,7,2/4/16,6630.00,SEE IT PROJECT ENABLING WORKS - HORNSEY FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,414.37,1.00,414.37,,
PSP/20840,8,2/4/16,6630.00,SEE IT PROJECT ENABLING WORKS - HOLLOWAY FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,414.37,1.00,414.37,,
PSP/20840,9,2/4/16,6630.00,SEE IT PROJECT ENABLING WORKS - WILLESDEN FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,414.37,1.00,414.37,,
PSP/20840,10,2/4/16,6630.00,SEE IT PROJECT ENABLING WORKS - PARK ROYAL FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,414.37,1.00,414.37,,
PSP/20840,11,2/4/16,6630.00,SEE IT PROJECT ENABLING WORKS - ACTON FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,414.37,1.00,414.37,,
PSP/20840,12,2/4/16,6630.00,SEE IT PROJECT ENABLING WORKS - CHISWICK FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,414.37,1.00,414.37,,
PSP/20840,13,2/4/16,6630.00,SEE IT PROJECT ENABLING WORKS - HESTON FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,414.37,1.00,414.37,,
PSP/20840,14,2/4/16,6630.00,SEE IT PROJECT ENABLING WORKS - HEATHROW FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,414.37,1.00,414.37,,
PSP/20840,15,2/4/16,6630.00,SEE IT PROJECT ENABLING WORKS - WANDSWORTH FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,414.37,1.00,414.37,,
PSP/20840,16,2/4/16,6630.00,SEE IT PROJECT ENABLING WORKS - RICHMOND FS,PROPERTY SERVICES (3 US),B NOKES CONTRACTS LTD,414.45,1.00,414.45,,
PSP/20841,1,2/4/16,7550.00,MPS OCCUPATION INTO FULHAM,FULHAM FIRE STATION,B NOKES CONTRACTS LTD,"7,550.00",1.00,"7,550.00",PSP/20841,"7,550.00"
PSP/20845,2,2/9/16,5271.00,LISTED PLANNING APPLICATION FOR THE INSTALLATION OF PUBLIC,MERTON LOC-PROPERTY ORDER ONLY,AECOM INFRASTRUCTURE &,1.00,"1,757.00","1,757.00",PSP/20845,"5,271.00"
