Order Number,Line Number,Date,Order value,Order Description,Location,Supplier,Unit Cost,Order Quantity,Line Cost,Order Number Grouped,Total Order Cost
PSP/20497,1,11/16/15,7587.30,"AUTHORITY WIDE-SECURITY ACCESS MAINTENANCE CONTRACT, DEC 15",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,"7,587.30",1.00,"7,587.30",PSP/20497,"7,587.30"
PSP/20498,1,11/16/15,7587.30,"AUTHORITY WIDE-SECURITY ACCESS MAINTENANCE CONTRACT, NOV 15",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,"7,587.30",1.00,"7,587.30",PSP/20498,"7,587.30"
PSP/20499,1,11/16/15,7587.30,"AUTHORITY WIDE-SECURITY ACCESS MAINTENANCE CONTRACT, OCT 15",PROPERTY SERVICES (3 US),G4S FIRE & SECURITY SYSTEMS UK,"7,587.30",1.00,"7,587.30",PSP/20499,"7,587.30"
PSP/20504,1,11/17/15,8400.00,EUSTON FS - A.C.S. PROPOSED ACCOMMODATION ADAPTIONS,EUSTON FIRE STATION,SWEETT  UK LTD,1.00,"8,400.00","8,400.00",PSP/20504,"8,400.00"
PSP/20526,1,11/19/15,6750.50,GENERATOR REMEDIAL WORKS - CHINGFORD FS-LABOUR COSTS,CHINGFORD FIRE STATION,PROLEC CONTRACTORS LTD,"6,750.50",1.00,"6,750.50",PSP/20526,"6,750.50"
PSP/20528,1,11/19/15,7854.50,GENERATOR REMEDIAL WORKS - HORNCHRCH FS - LABOUR COSTS,HORNCHURCH FIRE STATION,PROLEC CONTRACTORS LTD,"7,854.50",1.00,"7,854.50",PSP/20528,"7,854.50"
PSP/20529,1,11/19/15,8015.50,GENERATOR REMEDIAL WORKS - ILFORD FS - LABOUR COSTS,ILFORD FIRE STATION,PROLEC CONTRACTORS LTD,"8,015.50",1.00,"8,015.50",PSP/20529,"8,015.50"
PSP/20537,1,11/20/15,6680.00,INTERCEPTOR MAINTENANCE - ILFORD FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",PSP/20537,"6,680.00"
PSP/20537,2,11/20/15,6680.00,INTERCEPTOR MAINTENANCE - SHOREDITCH FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",,
PSP/20537,3,11/20/15,6680.00,INTERCEPTOR MAINTENANCE - HOLLOWAY FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",,
PSP/20537,4,11/20/15,6680.00,INTERCEPTOR MAINTENANCE - HORNSEY FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",,
PSP/20547,1,11/24/15,9257.87,DFWH BOILER REPLACEMENT - HAYES FS,HAYES FIRE STATION,ENGIE,"9,257.87",1.00,"9,257.87",PSP/20547,"9,257.87"
PSP/20550,1,11/24/15,6832.00,ELECTRICAL REMEDIAL REPAIRS - STRATFORD FS,STRATFORD FIRE STATION,BEAUMONT CONSTRUCTION SERVICES,"6,832.00",1.00,"6,832.00",PSP/20550,"6,832.00"
PSP/20551,1,11/24/15,7793.91,ELECTRICAL REMEDIAL REPAIRS - MILL HILL FS,MILL HILL FIRE STATION,BEAUMONT CONSTRUCTION SERVICES,"7,793.91",1.00,"7,793.91",PSP/20551,"7,793.91"
PSP/20552,1,11/24/15,5307.58,ELECTRICAL REMEDIAL REPAIRS - WEST HAMPSTEAD FS,W HAMPSTEAD FIRE STATION,BEAUMONT CONSTRUCTION SERVICES,"5,307.58",1.00,"5,307.58",PSP/20552,"5,307.58"
PSP/20558,1,11/25/15,6217.00,WATCH MANAGER'S SHOWER ROOM - HAINAULT FS,HAINAULT FIRE STATION,B NOKES CONTRACTS LTD,"6,217.00",1.00,"6,217.00",PSP/20558,"6,217.00"
PSP/20562,1,11/26/15,6790.34,UPGRADE OF ELECTRICIAL DISTRIBUTION TO APP BAY DOOR CONTROLS,HARROW FIRE STATION,MERLIN ELECTRICAL SERVICES LTD,"4,750.34",1.00,"4,750.34",PSP/20562,"6,790.34"
PSP/20562,2,11/26/15,6790.34,SUPPLEMENTARY ORDER INCREASED COSTS,HARROW FIRE STATION,MERLIN ELECTRICAL SERVICES LTD,"2,040.00",1.00,"2,040.00",,
PSP/20565,1,11/27/15,6416.00,INSTALL PPE LOCKERS & CORNER WASH HAND BASINS - LEE GREEN FS,LEE GREEN FIRE STATION,B NOKES CONTRACTS LTD,"5,372.00",1.00,"5,372.00",PSP/20565,"6,416.00"
PSP/20565,2,11/27/15,6416.00,SUPPLEMENTARY ORDERS - LEE GREEN FS,LEE GREEN FIRE STATION,B NOKES CONTRACTS LTD,"1,044.00",1.00,"1,044.00",,
PSP/20576,1,11/27/15,6680.00,INTERCEPTOR MAINTENANCE - NORBURY FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",PSP/20576,"6,680.00"
PSP/20576,2,11/27/15,6680.00,INTERCEPTOR MAINTENANCE - FOREST HILL FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",,
PSP/20576,3,11/27/15,6680.00,INTERCEPTOR MAINTENANCE - HAYES FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",,
PSP/20576,4,11/27/15,6680.00,INTERCEPTOR MAINTENANCE - KENTISH TOWN FS,PROPERTY SERVICES (3 US),FAHEY BUILDERS LTD============,"1,670.00",1.00,"1,670.00",,
PSP/20577,1,11/27/15,9487.50,GENERATOR PROVIDING - BROMLEY FS LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,PSP/20577,"9,487.50"
PSP/20577,2,11/27/15,9487.50,GENERATOR PROVIDING - BECKENHAM FS LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20577,3,11/27/15,9487.50,GENERATOR PROVIDING - ADDINGTON FS-LABOUR  COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20577,4,11/27/15,9487.50,GENERATOR PROVIDING - CROYDON FS-LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20577,5,11/27/15,9487.50,GENERATOR PROVIDING - WOODSIDE FS-LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20577,6,11/27/15,9487.50,GENERATOR PROVIDING - PURLEY FS-LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20577,7,11/27/15,9487.50,GENERATOR PROVIDING - SIDCUP FS-LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20577,8,11/27/15,9487.50,GENERATOR PROVIDING - BEXLEY FS-LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20577,9,11/27/15,9487.50,GENERATOR PROVIDING - KINGSTON FS-LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20577,10,11/27/15,9487.50,GENERATOR PROVIDING - STC-LABO0UR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20577,11,11/27/15,9487.50,GENERATOR PROVING - GREENWICH FS-KABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20578,1,11/30/15,5374.87,EMERGENCY LIGHTING REPAIRS - BETHNAL GREEN FS,BETHNAL GREEN FIRE STATION,ENGIE,"5,374.87",1.00,"5,374.87",PSP/20578,"5,374.87"
PSP/20580,1,11/30/15,6900.00,GENERATOR PROVIDING - WILLESDEN FS LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,PSP/20580,"6,900.00"
PSP/20580,2,11/30/15,6900.00,GENERATOR PROVIDING - FINCHLEY FS LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20580,3,11/30/15,6900.00,GENERATOR PROVIDING - WEMBLEY FS- LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20580,4,11/30/15,6900.00,GENERATOR PROVIDING - FELTHAM FS-LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20580,5,11/30/15,6900.00,GENERATOR PROVIDING - FULHAM FS-LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20580,6,11/30/15,6900.00,GENERATOR PROVIDING - HAMMERSMITH FS- LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20580,7,11/30/15,6900.00,GENERATOR PROVIDING - ACTON FS-LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20580,8,11/30/15,6900.00,GENERATOR PROVIDING - HESTON FS-LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20581,1,12/1/15,8625.00,GENERATOR PROVIDING - LEWISHAM FS-LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,PSP/20581,"8,625.00"
PSP/20581,2,12/1/15,8625.00,GENERATOR PROVIDING - NEW CROSS FS-LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20581,3,12/1/15,8625.00,GENERATOR PROVIDING - PLUMSTEAD FS-;ABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20581,4,12/1/15,8625.00,GENERATOR PROVIDING - SHOOTERS HILL-LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20581,5,12/1/15,8625.00,GENERATOR PROVIDING - PECKHAM FS-LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20581,6,12/1/15,8625.00,GENERATOR PROVIDING - EAST GREENWICH FS-LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20581,7,12/1/15,8625.00,GENERATOR PROVIDING - SUTTON FS-LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20581,8,12/1/15,8625.00,GENERATOR PROVIDING - WALLINGTON FS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20581,9,12/1/15,8625.00,GENERATOR PROVIDING - NORBURY FS-LABOUR COSTS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20581,10,12/1/15,8625.00,GENERATOR PROVIDING - BRIXTON FS,PROPERTY SERVICES (3 US),PROLEC CONTRACTORS LTD,862.50,1.00,862.50,,
PSP/20583,1,12/1/15,8837.75,GENERATOR REMEDIAL WORKS - WOODFORD FS,WOODFORD FIRE STATION,PROLEC CONTRACTORS LTD,"8,837.75",1.00,"8,837.75",PSP/20583,"8,837.75"
PSP/20590,1,12/2/15,6728.20,SOUTHWARK TRAINING CENTRE - MAINTENANCE TO SPORTS PITCH,"SITE MANAGER, STC",SMITH CONSTRUCTION (HECKINGTON,"6,728.20",1.00,"6,728.20",PSP/20590,"6,728.20"
PSP/20594,1,12/2/15,6001.00,INTEGRATOR PROPERTY CONTRACT-HAROLD HILL FS,HAROLD HILL FIRE STATION,B NOKES CONTRACTS LTD,"6,001.00",1.00,"6,001.00",PSP/20594,"6,001.00"
PSP/20595,1,12/3/15,5745.64,INSTALL NEW ELECTRICAL SERVICES TO APP BAY DOORS- FELTHAM FS,FELTHAM FIRE STATION,MERLIN ELECTRICAL SERVICES LTD,"5,745.64",1.00,"5,745.64",PSP/20595,"5,745.64"
PSP/20596,1,12/3/15,9838.50,REPLACE VARIOUS DOOR SETS - ADDINGTON,ADDINGTON FIRE STATION,B NOKES CONTRACTS LTD,"9,838.50",1.00,"9,838.50",PSP/20596,"9,838.50"
PSP/20597,1,12/3/15,6202.00,REFURBISHMENT OF WATCH FOOD LARDERS - ADDINGTON FS,ADDINGTON FIRE STATION,B NOKES CONTRACTS LTD,"6,202.00",1.00,"6,202.00",PSP/20597,"6,202.00"
PSP/20600,1,12/3/15,5444.37,MOTORISED GATES - SAFETY UPGRADES - MERTON LOC,MERTON LOC-PROPERTY ORDER ONLY,BABCOCK CIVIL INFRASTRUCTURE,"5,444.37",1.00,"5,444.37",PSP/20600,"5,444.37"
PSP/20607,1,12/3/15,6225.00,FIRE FIGHTER SHOWER REFURBISHMENT - BEXLEY FS,BEXLEY FIRE STATION,B NOKES CONTRACTS LTD,"6,225.00",1.00,"6,225.00",PSP/20607,"6,225.00"
PSP/20608,1,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - LEWISHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,223.86,1.00,223.86,PSP/20608,"6,832.86"
PSP/20608,2,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - NEW CROSS FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,173.65,1.00,173.65,,
PSP/20608,3,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - DEPTFORD FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,375.13,1.00,375.13,,
PSP/20608,4,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - CLAPHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,147.96,1.00,147.96,,
PSP/20608,5,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - NEW MALDEN FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,102.85,1.00,102.85,,
PSP/20608,6,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - UNION ST,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,117.57,1.00,117.57,,
PSP/20608,8,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - WANDSWORTH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,154.28,1.00,154.28,,
PSP/20608,9,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - CROYDON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,283.83,1.00,283.83,,
PSP/20608,10,12/3/15,6832.86,MTC VARIABLE WORKS - JUL 2015 - LEWISHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,513.17,1.00,513.17,,
PSP/20608,11,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - KINGSTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,92.37,1.00,92.37,,
PSP/20608,12,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - LAMBETH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,83.98,1.00,83.98,,
PSP/20608,13,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - UNION ST,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,0.00,1.00,0.00,,
PSP/20608,14,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - SUTTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,58.78,1.00,58.78,,
PSP/20608,15,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - NORBURY FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,132.00,1.00,132.00,,
PSP/20608,16,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - NEW CROSS FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,181.95,1.00,181.95,,
PSP/20608,17,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - CROYDON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,83.97,1.00,83.97,,
PSP/20608,18,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - WALLINGTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,16.80,1.00,16.80,,
PSP/20608,19,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - ADDINGTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,143.99,1.00,143.99,,
PSP/20608,20,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - ERITH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,200.07,1.00,200.07,,
PSP/20608,21,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - PECKHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,134.36,1.00,134.36,,
PSP/20608,22,12/3/15,6832.86,MTC VARIABLE WORKS - JUL 2015 - BROMLEY FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,167.95,1.00,167.95,,
PSP/20608,23,12/3/15,6832.86,MTC VARIABLE WORKS - JUL 2015 - ERITH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,33.59,1.00,33.59,,
PSP/20608,24,12/3/15,6832.86,MTC VARIABLE WORKS - JUL 2015 - BEXLEY FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,92.37,1.00,92.37,,
PSP/20608,25,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - KINGSTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,158.08,1.00,158.08,,
PSP/20608,26,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - LAMBETH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,235.13,1.00,235.13,,
PSP/20608,27,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - PECKHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,87.02,1.00,87.02,,
PSP/20608,28,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - UNION ST,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,532.60,1.00,532.60,,
PSP/20608,29,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - LAMBETH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,315.60,1.00,315.60,,
PSP/20608,30,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - ERITH FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,545.00,1.00,545.00,,
PSP/20608,31,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - ELTHAM FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,216.27,1.00,216.27,,
PSP/20608,32,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - BEXLEY FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,214.50,1.00,214.50,,
PSP/20608,33,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - WIMBLEDON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,184.75,1.00,184.75,,
PSP/20608,34,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - FOREST HILL FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,16.80,1.00,16.80,,
PSP/20608,35,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - UNION ST,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,235.13,1.00,235.13,,
PSP/20608,36,12/3/15,6832.86,MTC VARIABLE WORKS - JUN 2015 - ADDINGTON FS,PROPERTY SERVICES (3 US),KIER BUILDING SERV ENGINEERS==,577.50,1.00,577.50,,
PSP/20610,1,12/4/15,5980.00,YARD REPAIR GATE AREA - LAMBETH FS,LAMBETH FIRE STATION,FAHEY BUILDERS LTD============,"5,980.00",1.00,"5,980.00",PSP/20610,"5,980.00"
PSP/20611,1,12/4/15,5975.00,REPAIR TO GYM CEILING - POPLAR FS,POPLAR FIRE STATION,FAHEY BUILDERS LTD============,"5,975.00",1.00,"5,975.00",PSP/20611,"5,975.00"
PSP/20612,1,12/4/15,9360.00,REPAIR TO DRILL TOWER - FELTHAM FS,FELTHAM FIRE STATION,FAHEY BUILDERS LTD============,"9,360.00",1.00,"9,360.00",PSP/20612,"9,360.00"
PSP/20616,1,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- CHINGFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,250.00,1.00,250.00,PSP/20616,"9,172.50"
PSP/20616,2,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- HENDON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,300.00,1.00,300.00,,
PSP/20616,3,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- HESTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,195.00,1.00,195.00,,
PSP/20616,4,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- HILLINGDON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20616,5,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- HOLLOWAY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20616,6,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- HOMERTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,125.00,1.00,125.00,,
PSP/20616,7,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- HORNCHURCH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,257.50,1.00,257.50,,
PSP/20616,8,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- ILFORD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20616,9,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- KENSINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,257.50,1.00,257.50,,
PSP/20616,10,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- KENTISH TOWN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,257.50,1.00,257.50,,
PSP/20616,11,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- LEE GREEN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,382.50,1.00,382.50,,
PSP/20616,12,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- LEWISHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,257.50,1.00,257.50,,
PSP/20616,13,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- LEYTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20616,14,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- NEW CROSS FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,257.50,1.00,257.50,,
PSP/20616,15,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- NEW MALDEN FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20616,16,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- NORBURY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,257.50,1.00,257.50,,
PSP/20616,17,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- NORTH KENSINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,146.25,1.00,146.25,,
PSP/20616,18,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- NORTHOLT FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20616,19,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- PECKHAM FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,257.50,1.00,257.50,,
PSP/20616,20,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- PLUMSTEAD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,257.50,1.00,257.50,,
PSP/20616,21,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- SHOREDITCH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,561.25,1.00,561.25,,
PSP/20616,22,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- SIDCUP FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,290.00,1.00,290.00,,
PSP/20616,23,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- SOHO FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,257.50,1.00,257.50,,
PSP/20616,24,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- SOUTHGATE FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20616,25,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- SOUTHALL FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,547.50,1.00,547.50,,
PSP/20616,26,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- STOKE NEWINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,645.00,1.00,645.00,,
PSP/20616,27,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- TOOTING FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,97.50,1.00,97.50,,
PSP/20616,28,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- WALLINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,355.00,1.00,355.00,,
PSP/20616,29,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- WANDSWORTH FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,257.50,1.00,257.50,,
PSP/20616,30,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- WEMBLEY FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,222.50,1.00,222.50,,
PSP/20616,31,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- WENNINGTON FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,320.00,1.00,320.00,,
PSP/20616,32,12/4/15,9172.50,ASBESTOS MANAGEMENT CONSULTANCY- WEST HAMPSTEAD FS,PROPERTY SERVICES (3 US),GRADIENT CONSULTANTS LLP======,257.50,1.00,257.50,,
